taxon,listed,status,ngram_science,ngram_common,ngenus,probs
Invertebrates,0,5,0.102738227329464,-0.0206291543758671,34,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,25,0
Invertebrates,0,UNK,-0.0828594423961205,-0.0206291543758671,6,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,30,0
Invertebrates,0,UNK,-0.106312631946552,-0.0206291543758671,239,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,10,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,49,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,43,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,31,0
Invertebrates,0,4,-0.0600915124098418,-0.0206291543758671,1,0
Invertebrates,0,5,-0.101495943791988,-0.0206291543758671,19,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,239,0
Invertebrates,0,UNK,-0.110390930041387,-0.0206291543758671,2,0
Invertebrates,0,UNK,-0.0648788231702096,-0.0206291543758671,36,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,1,0
Invertebrates,0,UNK,-0.0687449020526047,-0.0206291543758671,5,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,20,0
Invertebrates,0,5,0.0421009539549267,-0.0206291543758671,15,0
Invertebrates,0,5,0.0016615791994519,NA,21,0
Invertebrates,0,5,0.410970046952997,-0.0125835908475352,3,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,709,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,25,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,39,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,53,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,177,0
Invertebrates,0,1,-0.0793502120065744,-0.0206291543758671,39,0
Invertebrates,0,1,-0.0368134609110648,-0.0206291543758671,16,0
Invertebrates,0,5,-0.0428818334641799,-0.0206291543758671,12,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,34,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,155,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,22,0
Invertebrates,0,5,-0.0492235128763891,-0.0206291543758671,14,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,1,0
Invertebrates,0,UNK,-0.101208318201506,-0.0206291543758671,20,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,16,0
Invertebrates,0,UNK,-0.0860668885256244,-0.0206291543758671,26,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,65,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,20,0
Invertebrates,0,5,-0.00791187888059388,-0.0181302418255723,109,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,4,-0.0832974199139665,-0.0206291543758671,48,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,16,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,48,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,17,0
Invertebrates,0,5,0.322865766076564,-0.0159511297392119,4,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,17,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,25,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,127,0
Invertebrates,0,5,-0.1058401705671,-0.0206291543758671,8,0
Invertebrates,0,2,-0.0833976223350363,-0.0206291543758671,29,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,148,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,39,0
Invertebrates,0,UNK,-0.0972083672061641,-0.0206291543758671,137,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,119,0
Invertebrates,0,UNK,-0.109757793507876,-0.0206291543758671,84,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,177,0
Invertebrates,0,UNK,-0.108231252555628,-0.0206291543758671,239,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,2,-0.113634393222576,-0.0206291543758671,1,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,39,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,122,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,21,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,78,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,1,0
Invertebrates,0,5,-0.0882987619872709,-0.0206291543758671,122,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,4,-0.0926511369493106,-0.0203567116745642,18,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,39,0
Invertebrates,0,5,-0.0966314658452929,-0.0206291543758671,239,0
Invertebrates,0,5,-0.0994915990903652,-0.0206291543758671,78,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,5,0.58527767540134,-0.0206291543758671,38,0
Invertebrates,0,Extinct,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,51,0
Invertebrates,0,4,-0.0618706319342022,-0.0206291543758671,122,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,11,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,11,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,33,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,25,0
Invertebrates,0,UNK,-0.102189728102576,-0.0206291543758671,115,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,8,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,73,0
Invertebrates,0,4,-0.100619728433497,-0.0206291543758671,13,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,378,0
Invertebrates,1,1,-0.115371485388879,-0.0206291543758671,9,0
Invertebrates,0,5,0.115588081043154,-0.0203924747800093,8,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,107,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,5,-0.101176689958902,-0.0206291543758671,5,0
Invertebrates,0,5,-0.00648060362221447,-0.0206291543758671,58,0
Invertebrates,0,5,0.0521822682616116,-0.0206291543758671,25,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,61,0
Invertebrates,0,UNK,-0.0905957509683587,-0.0206291543758671,1,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,34,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,78,0
Invertebrates,0,5,0.201317970843133,-0.0203823051504533,2,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,1,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,17,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,119,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,85,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,58,0
Invertebrates,0,5,-0.0957421667744591,-0.0206291543758671,239,0
Invertebrates,0,5,-0.0157396612565467,-0.0206291543758671,8,0
Invertebrates,0,5,0.698245326767735,-0.0206291543758671,5,0
Invertebrates,0,5,0.0433262959007273,-0.0192628585485991,18,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,11,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,16,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,130,0
Invertebrates,0,1,-0.096341116415614,-0.0206291543758671,130,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,8,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,33,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,33,0
Invertebrates,0,UNK,-0.10975213429918,-0.0206291543758671,1,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,Extinct,-0.115371485388879,-0.0206291543758671,23,0
Invertebrates,0,3,-0.0990130178497604,-0.0206291543758671,29,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,91,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,UNK,0.878745440132686,-0.0200094530974277,4,0
Invertebrates,0,4,-0.0772319596881126,-0.0206291543758671,13,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,55,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,91,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,41,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,135,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,135,0
Invertebrates,1,1,-0.105372324453631,-0.0206291543758671,38,0
Invertebrates,0,5,-0.0564112083596881,-0.0206291543758671,25,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,6,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,84,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,5,-0.0874699079442609,-0.0206291543758671,NA,0
Invertebrates,0,UNK,-0.114254433817578,-0.0206291543758671,42,0
Invertebrates,0,UNK,-0.0715223143072693,-0.0206291543758671,19,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,9,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,122,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,33,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,647,0
Invertebrates,0,5,0.0466612344078929,-0.0164374046289956,29,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,88,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,88,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,1,-0.103606314703916,-0.0206291543758671,28,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,155,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,155,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,8,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,10,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,41,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,345,0
Invertebrates,0,UNK,-0.016575836561803,-0.0206291543758671,6,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,51,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,21,0
Invertebrates,0,5,-0.0843052883923291,-0.0206291543758671,26,0
Invertebrates,0,UNK,-0.0718191387177533,-0.0206291543758671,21,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,22,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,91,0
Invertebrates,0,UNK,-0.0596136688733494,-0.0206291543758671,9,0
Invertebrates,0,3,-0.0934689253024423,-0.0206291543758671,3,0
Invertebrates,0,Extinct,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,UNK,-0.0967157867809682,-0.0206291543758671,9,0
Invertebrates,0,2,-0.0992128765363987,-0.0206291543758671,116,0
Invertebrates,0,UNK,-0.101791432938479,-0.0206291543758671,12,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,19,0
Invertebrates,0,UNK,0.36817059958005,-0.0203433749615676,41,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,12,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,148,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,148,0
Invertebrates,0,UNK,-0.101738692911076,-0.0206291543758671,62,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,UNK,-0.044220283230448,-0.0206291543758671,58,0
Invertebrates,0,UNK,-0.0799922263871726,-0.0206291543758671,2,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,39,0
Invertebrates,0,4,-0.073214404487685,-0.0202194680754614,13,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,8,0
Invertebrates,1,1,-0.115371485388879,-0.0206291543758671,15,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,93,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,24,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,122,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,93,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,91,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,239,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,9,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,14,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,5,-0.034159396844447,-0.0206291543758671,2,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,10,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,162,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,14,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,UNK,-0.105532821654859,-0.0206291543758671,75,0
Invertebrates,0,UNK,-0.0628364598829367,-0.0206291543758671,4,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,12,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,239,0
Invertebrates,0,5,-0.0223086058531477,-0.0196820417683129,22,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,15,0
Invertebrates,0,3,-0.0753862131344445,-0.020358029365008,4,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,155,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,16,0
Invertebrates,0,UNK,1.43287367943167,-0.0206291543758671,10,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,32,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,8,0
Invertebrates,0,4,-0.106344798380825,-0.0206291543758671,239,0
Invertebrates,0,5,-0.0214058420718678,-0.0206291543758671,9,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,41,0
Invertebrates,0,5,-0.0752413286107836,-0.0206291543758671,122,0
Invertebrates,0,4,-0.0815981143726572,-0.0206291543758671,122,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,43,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,122,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,130,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,42,0
Invertebrates,0,UNK,0.0716974386296544,-0.0206291543758671,8,0
Invertebrates,0,1,-0.106582790463704,-0.0206291543758671,42,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,UNK,-0.0838695288099871,-0.0206291543758671,6,0
Invertebrates,0,UNK,-0.108411727593207,-0.0206291543758671,14,0
Invertebrates,0,UNK,-0.108342876347062,-0.0206291543758671,239,0
Invertebrates,0,UNK,-0.109240917783679,-0.0206291543758671,68,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,68,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,6,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,19,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,17,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,35,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,107,0
Invertebrates,0,5,-0.0763614651017912,-0.0201599436568033,60,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,148,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,5,-0.0736820791388098,-0.0206291543758671,29,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,52,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,292,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,10,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,125,0
Invertebrates,1,1,-0.0969065811461142,-0.0205926833530698,1,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,11,0
Invertebrates,0,5,-0.036904546041271503,-0.0206291543758671,73,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,20,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,21,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,1,1,-0.115371485388879,-0.0206291543758671,378,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,78,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,13,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,UNK,-0.0601343438426281,-0.0206291543758671,15,0
Invertebrates,0,UNK,-0.059588257948704,-0.0206291543758671,25,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,16,0
Invertebrates,0,2,-0.10013953763333901,-0.0206291543758671,39,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,11,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,127,0
Invertebrates,0,UNK,-0.110882796493731,-0.0206291543758671,12,0
Invertebrates,0,3,-0.0598226955982534,-0.0206291543758671,15,0
Invertebrates,0,3,-0.101193907381289,-0.0202104818146728,5,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,15,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,239,0
Invertebrates,0,5,-0.0151095348756499,-0.0206291543758671,109,0
Invertebrates,0,UNK,-0.0980834816168193,-0.0206291543758671,239,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.0773018372431915,-0.0206291543758671,132,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,101,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,26,0
Invertebrates,0,5,0.00168314844796971,NA,2,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,378,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,6,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,239,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,17,0
Invertebrates,0,5,-0.102265688632,-0.0206291543758671,18,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,41,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,122,0
Invertebrates,0,4,-0.0285740166301363,-0.0206291543758671,122,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,10,0
Invertebrates,0,5,0.400413963630072,-0.0121865836985679,13,0
Invertebrates,0,4,-0.105375074531393,-0.0206291543758671,79,0
Invertebrates,0,UNK,-0.105805289138773,-0.0206291543758671,75,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,UNK,0.0144599008726185,-0.0206291543758671,115,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,81,0
Invertebrates,0,UNK,0.10936083005362,-0.0206291543758671,19,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,107,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,5,-0.0833690121928557,-0.0206291543758671,39,0
Invertebrates,0,5,-0.0261033988158555,-0.0206291543758671,79,0
Invertebrates,0,UNK,0.16467104864489,-0.0206291543758671,41,0
Invertebrates,0,Prob. Extinct,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,35,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,647,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,135,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,15,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,70,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Invertebrates,0,UNK,-0.104597051423174,-0.0206291543758671,6,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,9,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,70,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,11,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,5,-0.0864471275491305,-0.0206291543758671,95,0
Invertebrates,0,1,-0.106279133148596,-0.0206291543758671,25,0
Invertebrates,0,5,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,378,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,173,0
Invertebrates,0,5,-0.00695997972385829,-0.0206291543758671,17,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,78,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,709,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,UNK,-0.0943214571509548,-0.0206291543758671,14,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,39,0
Invertebrates,0,UNK,0.275287839000818,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.0948661042991286,-0.0206291543758671,5,0
Invertebrates,0,UNK,-0.0875952891370334,-0.0206291543758671,1,0
Invertebrates,1,2,-0.0670917742245163,-0.0167939256413235,1,0
Invertebrates,0,UNK,0.143306531397661,-0.0206291543758671,1,0
Invertebrates,0,5,0.167610791393189,-0.0206291543758671,9,0
Invertebrates,1,1,-0.115371485388879,-0.0206291543758671,2,0
Invertebrates,0,3,-0.057372741559099,-0.0198531913684274,2,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,239,0
Invertebrates,0,UNK,0.0533617825467013,-0.0206291543758671,52,0
Invertebrates,0,UNK,-0.101598605274837,-0.0206291543758671,1,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,24,0
Invertebrates,0,2,-0.115371485388879,-0.0206291543758671,4,0
Invertebrates,0,UNK,-0.0647307694576317,-0.0206291543758671,1,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,68,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,31,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,378,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,82,0
Invertebrates,0,5,0.0674462095064555,-0.0206291543758671,239,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,239,0
Invertebrates,0,3,-0.108863999822751,-0.0206291543758671,47,0
Invertebrates,0,UNK,-0.0876500863971609,-0.0206291543758671,29,0
Invertebrates,0,Extinct,-0.115371485388879,-0.0206291543758671,148,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,60,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,16,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,31,0
Invertebrates,0,5,-0.0823091237650131,-0.0206291543758671,41,0
Invertebrates,0,UNK,0.125255270473274,-0.0206291543758671,9,0
Invertebrates,0,UNK,-0.106551773385194,-0.0206291543758671,580,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,122,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.101007761453658,-0.0206291543758671,84,0
Invertebrates,0,4,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,7,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,NA,0
Invertebrates,0,1,-0.115371485388879,-0.0206291543758671,131,0
Invertebrates,0,3,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,UNK,-0.0865731206751397,-0.0206291543758671,6,0
Invertebrates,0,UNK,-0.0561186933923601,0.0449333862500193,14,0
Invertebrates,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Invertebrates,0,5,-0.100928347376805,-0.0206291543758671,122,0
